# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
302479,82,6,1320,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/660
297406,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v5/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
297406,8,3,1720,HLT_BTagMu_AK4DiJet20_Mu5_v5/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297411,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v5/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
297411,25,5,1720,HLT_BTagMu_AK4DiJet20_Mu5_v5/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297411,35,4,1720,HLT_BTagMu_AK4DiJet20_Mu5_v5/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297411,449,5,1720,HLT_BTagMu_AK4DiJet20_Mu5_v5/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297620,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
297620,24,5,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297620,26,4,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297620,37,5,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297618,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
297618,10,1,2460,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/615
297618,13,2,2000,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/500
297618,15,3,2000,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/500
297618,23,4,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297618,29,5,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297618,35,6,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297618,40,7,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297618,49,8,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
299731,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v7/1,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
301398,1,8,780,HLT_BTagMu_AK4DiJet20_Mu5_v9/3,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/260
301391,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v9/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
301391,37,6,1320,HLT_BTagMu_AK4DiJet20_Mu5_v9/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/660
301395,1,7,440,HLT_BTagMu_AK4DiJet20_Mu5_v9/1,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/440
301392,1,6,1320,HLT_BTagMu_AK4DiJet20_Mu5_v9/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/660
301392,288,7,880,HLT_BTagMu_AK4DiJet20_Mu5_v9/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/440
301394,1,7,880,HLT_BTagMu_AK4DiJet20_Mu5_v9/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/440
301397,1,7,880,HLT_BTagMu_AK4DiJet20_Mu5_v9/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/440
301397,267,8,780,HLT_BTagMu_AK4DiJet20_Mu5_v9/3,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/260
301399,1,8,780,HLT_BTagMu_AK4DiJet20_Mu5_v9/3,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/260
301393,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v9/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
301393,2,7,880,HLT_BTagMu_AK4DiJet20_Mu5_v9/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/440
301396,1,7,880,HLT_BTagMu_AK4DiJet20_Mu5_v9/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/440
301579,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v9/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
301579,23,14,880,HLT_BTagMu_AK4DiJet20_Mu5_v9/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/440
301579,24,13,1320,HLT_BTagMu_AK4DiJet20_Mu5_v9/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/660
301579,25,12,1700,HLT_BTagMu_AK4DiJet20_Mu5_v9/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/850
301579,26,11,2200,HLT_BTagMu_AK4DiJet20_Mu5_v9/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/1100
301579,27,10,2800,HLT_BTagMu_AK4DiJet20_Mu5_v9/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/1400
301579,28,9,390,HLT_BTagMu_AK4DiJet20_Mu5_v9/3,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/130
301579,29,8,780,HLT_BTagMu_AK4DiJet20_Mu5_v9/3,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/260
301579,30,7,880,HLT_BTagMu_AK4DiJet20_Mu5_v9/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/440
301579,32,6,1320,HLT_BTagMu_AK4DiJet20_Mu5_v9/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/660
301579,33,5,1700,HLT_BTagMu_AK4DiJet20_Mu5_v9/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/850
301579,34,4,2200,HLT_BTagMu_AK4DiJet20_Mu5_v9/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/1100
301579,35,3,2800,HLT_BTagMu_AK4DiJet20_Mu5_v9/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/1400
301579,36,2,1700,HLT_BTagMu_AK4DiJet20_Mu5_v9/1,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/1700
301579,37,1,2000,HLT_BTagMu_AK4DiJet20_Mu5_v9/1,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/2000
302029,1,6,1320,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/660
302026,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v10/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
302026,15,6,1320,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/660
302034,1,8,520,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/260
302036,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v10/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
302036,10,8,520,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/260
302043,1,8,520,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/260
302043,201,9,260,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/130
302044,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v10/1,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
302038,1,8,520,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/260
302031,1,6,1320,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/660
302031,100,7,880,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/440
302032,1,7,440,HLT_BTagMu_AK4DiJet20_Mu5_v10/1,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/440
302033,1,7,880,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/440
302033,2,8,520,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/260
302040,1,8,520,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/260
302037,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v10/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
302037,3,8,520,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/260
302023,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v10/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
302027,1,6,660,HLT_BTagMu_AK4DiJet20_Mu5_v10/1,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/660
302030,1,6,660,HLT_BTagMu_AK4DiJet20_Mu5_v10/1,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/660
302041,1,8,520,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/260
302042,1,8,520,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/260
297675,1,4,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297675,57,6,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297675,410,7,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297671,1,4,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297674,1,11,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/615
297674,3,4,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297673,1,11,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/615
297678,1,7,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297678,4,12,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/500
297672,1,4,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297672,2,11,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/615
297669,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
297670,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
297670,5,12,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/500
297670,14,13,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/500
297670,21,4,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297712,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/1,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
297714,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/1,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
297713,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/1,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
297715,1,5,430,HLT_BTagMu_AK4DiJet20_Mu5_v6/1,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297711,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/1,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
300281,1,5,430,HLT_BTagMu_AK4DiJet20_Mu5_v8/1,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
300283,1,6,860,HLT_BTagMu_AK4DiJet20_Mu5_v8/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
300280,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v8/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
300280,24,4,1500,HLT_BTagMu_AK4DiJet20_Mu5_v8/3,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/500
300280,578,5,1290,HLT_BTagMu_AK4DiJet20_Mu5_v8/3,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
300282,1,5,1290,HLT_BTagMu_AK4DiJet20_Mu5_v8/3,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
300282,180,6,860,HLT_BTagMu_AK4DiJet20_Mu5_v8/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
300284,1,6,860,HLT_BTagMu_AK4DiJet20_Mu5_v8/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
300284,679,7,860,HLT_BTagMu_AK4DiJet20_Mu5_v8/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
300539,1,4,1500,HLT_BTagMu_AK4DiJet20_Mu5_v8/3,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/500
300545,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v8/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
300545,4,4,1500,HLT_BTagMu_AK4DiJet20_Mu5_v8/3,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/500
300552,1,5,1290,HLT_BTagMu_AK4DiJet20_Mu5_v8/3,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
300538,1,4,1500,HLT_BTagMu_AK4DiJet20_Mu5_v8/3,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/500
300560,1,6,860,HLT_BTagMu_AK4DiJet20_Mu5_v8/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
300560,253,7,860,HLT_BTagMu_AK4DiJet20_Mu5_v8/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
300560,954,8,430,HLT_BTagMu_AK4DiJet20_Mu5_v8/1,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
300561,1,8,430,HLT_BTagMu_AK4DiJet20_Mu5_v8/1,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
300548,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v8/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
300548,2,5,1290,HLT_BTagMu_AK4DiJet20_Mu5_v8/3,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
300551,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v8/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
300551,2,5,1290,HLT_BTagMu_AK4DiJet20_Mu5_v8/3,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
300558,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v8/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
300558,8,5,1290,HLT_BTagMu_AK4DiJet20_Mu5_v8/3,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
300558,104,6,860,HLT_BTagMu_AK4DiJet20_Mu5_v8/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
301550,1,1,2000,HLT_BTagMu_AK4DiJet20_Mu5_v9/1,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/2000
301550,21,2,1700,HLT_BTagMu_AK4DiJet20_Mu5_v9/1,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/1700
301550,26,3,2800,HLT_BTagMu_AK4DiJet20_Mu5_v9/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/1400
301544,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v9/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
301544,3,1,2000,HLT_BTagMu_AK4DiJet20_Mu5_v9/1,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/2000
302124,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v10/1,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
302132,1,8,520,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/260
302131,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v10/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
302131,29,7,880,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/440
302131,340,8,520,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/260
302388,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v10/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
302388,21,14,1320,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/660
302388,577,15,880,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/440
297355,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v5/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
297359,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v5/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
297359,34,2,2000,HLT_BTagMu_AK4DiJet20_Mu5_v5/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/500
297359,51,3,1720,HLT_BTagMu_AK4DiJet20_Mu5_v5/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297474,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v5/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
297474,17,3,1720,HLT_BTagMu_AK4DiJet20_Mu5_v5/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297552,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
297552,46,8,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297537,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
297537,4,2,2000,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/500
297537,23,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
297537,27,1,2460,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/615
297537,31,2,2000,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/500
297537,34,3,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297537,37,4,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297537,40,5,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297537,45,6,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297537,48,7,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297537,51,8,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297537,54,9,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/615
297537,60,10,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
297537,63,11,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
297537,67,12,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
297537,70,13,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
297722,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
297722,35,4,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297723,1,4,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
297723,14,12,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/500
297723,28,13,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/500
297723,34,14,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/500
297723,42,15,0,HLT_BTagMu_AK4DiJet20_Mu5_v6/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/500
297723,51,6,1720,HLT_BTagMu_AK4DiJet20_Mu5_v6/4,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/430
300167,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v8/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
301080,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v9/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
303573,1,9,260,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/130
303575,1,9,260,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/130
303574,1,9,260,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/130
303569,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v10/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
303569,2,9,260,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/130
303572,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v10/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
303572,28,9,260,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/130
303523,None,None,1,HLT_BTagMu_AK4DiJet20_Mu5_v10,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4
303576,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v10/0,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
303576,104,9,260,HLT_BTagMu_AK4DiJet20_Mu5_v10/2,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/130
304013,1,0,0,HLT_BTagMu_AK4DiJet20_Mu5_v10/1,ONE,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4/0
304197,1,1,2000,HLT_BTagMu_AK4DiJet20_Mu5_v11/1,ONE,L1_Mu3_Jet16er2p7_dEta_Max0p4_dPhi_Max0p4/2000
