# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
297424,1,0,0,HLT_BTagMu_AK4Jet300_Mu5_v5/0,ONE,L1_SingleJet200/0
297424,13,3,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297426,1,3,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297426,7,4,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297469,1,3,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297467,1,0,0,HLT_BTagMu_AK4Jet300_Mu5_v5/0,ONE,L1_SingleJet200/0
297467,4,2,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297467,54,3,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297468,1,3,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297486,1,5,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297486,306,6,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297488,1,6,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297488,158,7,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297487,1,6,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297484,1,4,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297485,1,4,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297485,201,5,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297483,1,0,0,HLT_BTagMu_AK4Jet300_Mu5_v5/0,ONE,L1_SingleJet200/0
297483,32,3,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297483,172,4,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
